 children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn,,,,
 false,6,1,813, true,0, B, false, true,33.24,0,29.99,0,0,52.31,7.7136,0,0,0,0,49.805672648,0,27,0,0,0,0, true,,1.955,0.1132,8.482936828
 false,7,1,795, false,0, F, false, true,0,0,0,0,0,52.31,7.7136,0,0,0,0,49.807678381,0,27,0,0,0,2, true,,1.955,0.1132,8.484942561
 false,1,1,806, false,0, A, false, true,84.63,378,29.99,165.75,0,52.32,7.7138,0,0,0,0,49.814752653,0,27,0,0,0,1, true,,1.965,0.1134,8.492016833
 false,9,1,804, true,0, A, false, true,23.51,38.5,16.99,17.25,0.48,52.325,7.7138,0,0.67,0,1.997858672,49.824698791,0,27,0,0,0,0, true,,1.97,0.1134,8.501962971
 false,8,1,816, false,0, E, false, false,0,0,0,0,0,52.325,7.7138,0,0,0,0,49.826061712,0,27,0,0,0,0, true,,1.97,0.1134,8.503325892
 false,5,3,621, true,9.99, C, false, true,29.99,5.5,29.99,0,0,52.33,7.7144,0,0,0,1,49.826849638,0,27,0,0,0,0, true,,1.975,0.114,8.504113818
 false,7,3,319, true,79.99, A, false, true,35.6,185.25,39.99,0,0,52.33,7.7146,0,0,0,0,49.828669164,0,27,0,0,0,0, true,,1.975,0.1142,8.505933344
 false,9,1,818, false,0, C, false, true,29.99,0.25,29.99,0,0,52.33,7.7146,0,0,0,0,49.831937723,0,27,0,0,0,0, false,,1.975,0.1142,8.509201903
 false,1,1,796, true,0, A, false, true,10,0,10,0,0,52.335,7.7146,0,0,0,0,49.834403045,0,27,0,0,0,0, true,,1.98,0.1142,8.511667225
 false,1,1,795, true,0, B, false, true,17.24,9.25,16.99,0.25,0.16,52.34,7.7146,0.89,0.67,0.33,0.666666667,49.837063878,0,27,0,0,0,0, false,,1.985,0.1142,8.514328058
 false,7,3,208, true,29.99, A, true, false,30.26,76.25,29.99,0,0,52.345,7.7148,3.77,1,0,2.796407186,49.837914398,0,27,0,0,0,0, false,,1.99,0.1144,8.515178578
 false,8,2,335, true,79.99, A, false, true,32.18,222,39.99,2,0,52.345,7.715,0,0,0,0,49.838020793,0,27,0,1,0,0, false,,1.99,0.1146,8.515284973
 false,5,1,807, false,0, D, true, true,57.66,134.25,54.98,0,0,52.355,7.7152,27.84,10.33,0,1.4165,49.84121953,0,27,0,0,0,1, false,,2,0.1148,8.51848371
 false,0,4,22, true,29.99, A, true, false,35.62,219.25,35.48,0.25,0,52.355,7.7154,48.05,20,9.67,0.798336274,49.84234747,0.33,27,0.33,0,0,0, false,,2,0.115,8.51961165
 true,6,1,809, false,0, A, false, true,30.09,34,29.99,0,0.1,52.355,7.7154,5.46,2,0.33,1.238571429,49.845447034,0.33,27,0,0,0,0, false,,2,0.115,8.522711214
 true,6,1,813, false,0, A, false, true,33.23,42.5,29.99,0,0,52.355,7.7154,0.68,2,0.33,1.278333333,49.846732767,0.33,27,0,0,0,0, false,,2,0.115,8.523996947
 false,0,1,822, true,0, D, true, false,29.99,161.75,29.99,0,0,52.36,7.7156,18.02,7,0,2.600900225,49.847248392,0.33,27,12.67,1,0,0, true,,2.005,0.1152,8.524512572
 false,6,1,800, true,0, B, false, true,35.67,85,29.99,0,0,52.365,7.7158,5.29,5.67,0,1.807381776,49.848616112,0.33,27,0,0,0,0, true,,2.01,0.1154,8.525880292
 true,7,2,6, true,29.99, C, false, true,72.17,282.5,31.99,101,0,52.37,7.716,33.08,16,1.67,1.323027227,49.856350932,0.33,27,0.67,0,0,0, true,,2.015,0.1156,8.533615112
 true,6,1,833, false,0, A, false, true,31.15,19.75,29.99,0,0.64,52.37,7.716,0,0.67,0,1.309468822,49.86540125,0.33,27,0,0,0,0, false,,2.015,0.1156,8.54266543
 false,6,2,835, true,29.99, A, false, true,23.63,11.5,19.99,1,0,52.37,7.716,0,0,0,0.835,49.872701991,0.67,27,0,0,0,0, true,,2.015,0.1156,8.549966171
 true,9,1,806, true,0, A, false, true,30.82,61,29.99,0,0.58,52.38,7.7166,3.17,2,0.67,4.504504505,49.875302724,0.67,27,0,0,0,0, true,,2.025,0.1162,8.552566904
 true,6,1,806, true,0, A, false, true,10.18,45,10,0.5,0,52.38,7.7166,1.68,0.67,2,5,49.890870187,0.67,27,0,0,0,0, false,,2.025,0.1162,8.568134367
 false,0,1,805, true,0, G, true, false,45.73,194.25,45.49,0,0,52.38,7.7168,118.83,3.33,1,2.121055354,49.892412153,0.67,27,5.33,0,0,0, false,,2.025,0.1164,8.569676333
 false,5,1,793, false,0, B, true, true,30.09,38.25,29.99,0,0.1,52.38,7.717,8.89,5,0,0.734,49.89744447,0.67,27,0,0,0,0, false,,2.025,0.1166,8.57470865
 false,0,3,768, true,29.99, D, true, false,21.32,31,11.89,13,0,52.38,7.7172,4.35,2,2.33,0.343955014,49.897929842,0.67,27,0,0,0,0, true,,2.025,0.1168,8.575194022
 false,6,1,811, false,0, A, false, false,19.42,19.75,16.99,6.5,0,52.38,7.7174,0,0,0,2.5,49.900722436,0.67,27,0,0,0,0, false,,2.025,0.117,8.577986616
 false,1,2,772, true,59.99, B, false, true,59.99,6.5,69.99,0,0,52.3816,7.7174,0,0,0,0,49.91640336,0.67,27,0,0,0,0, false,,2.0266,0.117,8.59366754
 true,4,3,581, true,129.99, A, false, true,30,104.25,30,0,0,52.385,7.7178,12.81,15.33,11.33,1.392608463,49.92115467,1,27,0,0,0,0, true,,2.03,0.1174,8.59841885
 false,5,3,459, false,29.99, C, false, true,29.31,8.25,29.31,0,0,52.385,7.7184,1.66,3.33,0,5.33,49.921272373,1,27,0.67,0,0,0, true,,2.03,0.118,8.598536553
 false,0,3,348, true,29.99, A, true, false,35.8,620.5,33,0,0,52.39,7.7184,85.93,2.67,0.33,0.469792103,49.925741384,1,27,0,0,0,0, true,,2.035,0.118,8.603005564
 false,7,1,793, true,0, B, false, true,40.49,123.5,29.99,30,0,52.39,7.7188,0,1,0,1.102102102,49.932073432,1,27,0,0,0,0, false,,2.035,0.1184,8.609337612
 false,6,2,475, true,59.99, A, false, true,47.68,313,42.49,20.75,0,52.39,7.7188,22.91,5,1,1.559576346,49.93710493,1.33,27,0,0,0,0, true,,2.035,0.1184,8.61436911
 false,6,1,803, false,0, C, false, true,29.99,55.5,29.99,0,0,52.39,7.7188,6.37,1,2,2.997858672,49.93799702,1.33,27,0,0,0,0, true,,2.035,0.1184,8.6152612
 true,7,1,797, false,0, B, false, true,19.99,50.75,19.99,0,0,52.395,7.719,2.63,4,1,1.413650465,49.940229411,1.33,27,0,0,0,0, true,,2.04,0.1186,8.617493591
 false,6,1,819, false,0, A, false, true,41.29,146.75,29.99,31.5,0,52.4,7.7198,7.81,0.33,0,1.754385965,49.941378289,1.33,27,0,0,0,0, false,,2.045,0.1194,8.618642469
 true,6,2,352, true,29.99, B, false, true,51.38,124.25,44.99,0,7.76,52.4,7.7202,6.99,2.67,0,1.3665,49.943313559,1.33,27,0,0,0,0, false,,2.045,0.1198,8.620577739
 true,7,1,800, true,0, B, false, true,51.08,481.25,50,0,0.59,52.4,7.7206,78.12,5.67,0,4.44548034,49.944511723,1.33,27,0,0,0,2, false,,2.045,0.1202,8.621775903
 true,6,1,814, true,0, A, false, true,32.7,114.25,29.99,7.75,0,52.4,7.7208,27.11,1.67,0.33,2.02757502,49.945503092,1.67,27,0,0,0,0, true,,2.045,0.1204,8.622767272
 false,9,1,819, false,0, A, false, true,51.24,143.25,50,0,0,52.4,7.7208,4.21,15,0.67,5.136253041,49.946701899,1.67,27,0,0,0,0, true,,2.045,0.1204,8.623966079
 true,5,1,795, true,0, E, false, true,32.37,285.75,30,3.75,0.2,52.4,7.721,36.2,9.67,0,4.789550073,49.952226423,1.67,27,0,0,0,0, false,,2.045,0.1206,8.629490603
 false,0,1,809, false,0, A, true, false,30.51,36.75,29.99,0,0,52.4,7.721,1.87,2,0,8.383233533,49.952824402,1.67,27,0,0,0,0, true,,2.045,0.1206,8.630088582
 true,6,1,814, true,0, B, false, true,35.3,144.5,29.99,12.25,0.77,52.4,7.7212,15.94,0.67,0,2.438421053,49.95292263,1.67,27,0,0,0,0, true,,2.045,0.1208,8.63018681
 false,0,2,489, true,29.99, A, true, false,39.43,156,29.99,0,8.45,52.405,7.7214,10.21,5.33,0,1.467772814,49.964128754,2,27,0,0,0,0, false,,2.05,0.121,8.641392934
 false,0,2,817, false,29.99, D, true, false,28.9,114.5,29.99,0,0,52.405,7.7214,8.74,1,0,3.172788412,49.967999795,2,27,0.33,0,0,0, true,,2.05,0.121,8.645263975
 false,9,1,813, true,0, A, false, true,30.67,69,15,43,0,52.405,7.7214,31.62,10,4.33,2.41,49.969865881,2,27,0,0,0,0, false,,2.05,0.121,8.647130061
 false,7,1,798, true,0, B, false, true,35.24,104.75,29.99,15,0,52.41,7.7216,12.87,1.33,0,1.607717042,49.971493371,2,27,0.33,0,0,0, true,,2.055,0.1212,8.648757551
 false,8,2,421, true,59.99, A, true, true,34.73,123,39.99,0,0,52.41,7.7218,22.84,6,0.67,0.543839208,49.97445968,2.33,27,0,0,0,0, true,,2.055,0.1214,8.65172386
 false,6,1,819, false,0, F, false, false,55.1,273,40.08,48.25,0.15,52.41,7.7218,65.73,10,0,1.536772777,49.978971289,2.33,27,2,0,0,0, true,,2.055,0.1214,8.656235469
 true,9,1,831, true,0, A, false, true,30.74,162.75,30,0,0,52.41,7.722,11.5,8.33,0.67,0.947798987,49.979025622,2.67,27,0.33,0,0,0, false,,2.055,0.1216,8.656289802
 true,6,1,831, true,0, A, false, true,97.11,536.75,29.99,142.75,0,52.41,7.722,204.84,7.33,1.67,1.286944444,49.97999234,2.67,27,0,0,0,0, true,,2.055,0.1216,8.65725652
 false,6,1,791, true,0, A, false, true,22.92,41.5,15,14.25,0,52.41,7.7222,12.8,0.33,0.33,2.215434084,49.980979459,2.67,27,0,0,0,0, true,,2.055,0.1218,8.658243639
 true,8,1,807, true,0, A, false, true,46.89,286.5,44.48,0,2.41,52.415,7.7224,41.01,18.67,3.33,1.370237024,49.981898014,2.67,27,0.33,0,0,0, true,,2.06,0.122,8.659162194
 false,8,1,793, true,0, C, false, false,41.84,146.5,29.99,39.5,0,52.415,7.7224,26.51,7,2.33,1.83375,49.982896925,2.67,27,0,0,0,0, true,,2.06,0.122,8.660161105
 false,0,1,798, true,0, A, true, false,30.4,130.5,39.99,0,0.41,52.415,7.7226,21.65,6.33,2.33,2.001364256,49.989515466,2.67,27,0,0,0,0, false,,2.06,0.1222,8.666779646
 false,6,1,822, false,0, A, false, true,35.74,188.5,45.49,0,0,52.415,7.7226,70.7,15.67,0,0.330734704,49.990516016,3,27,0.33,0,0,0, true,,2.06,0.1222,8.667780196
 false,6,1,818, true,0, A, false, true,35.54,157,44.99,0,0.24,52.42,7.723,0.42,6,0.33,3.14557425,49.993422038,3,27,0,0,0,0, true,,2.065,0.1226,8.670686218
 false,3,2,290, true,29.99, C, false, false,39.16,194.5,29.99,33,0,52.42,7.723,30.53,6.33,0,17.09006928,49.99962145,3,27,0,0,0,0, true,,2.065,0.1226,8.67688563
 false,8,2,310, true,29.99, A, false, true,47.59,366.25,30,48.25,0.71,52.42,7.7236,83.88,7,2,13.63636364,50.000219759,3,27,0,0,0,0, false,,2.065,0.1232,8.677483939
 false,8,6,74, true,149.99, A, false, true,30.25,199,30,0,0,52.425,7.7238,82.4,5,0,11.445,50.001330705,3,27,0,0,0,0, false,,2.07,0.1234,8.678594885
 false,6,1,832, true,0, A, false, true,49.99,288.5,59.99,0,0,52.43,7.7238,82.32,11.33,7.33,1.552631579,50.011986827,3,27,0,0,0,0, true,,2.075,0.1234,8.689251007
 true,1,1,821, false,0, A, false, true,38.32,224.5,37.98,0,0,52.43,7.724,0.08,5,0,0.947798987,50.015267666,3.33,27,0.67,0,0,0, true,,2.075,0.1236,8.692531846
 false,6,1,820, true,0, A, false, true,29.99,21.25,29.99,0,0,52.43,7.7242,0.63,1.33,0,3.603603604,50.015273124,3.67,27,0,0,0,2, true,,2.075,0.1238,8.692537304
 false,5,1,793, true,0, E, false, true,79.25,762.25,44.99,128.25,0,52.435,7.7242,293.38,18.33,5.67,1.0266,50.017305066,3.67,27,0,0,0,0, true,,2.08,0.1238,8.694569246
 false,7,1,762, true,0, D, false, true,52.41,235.25,32.57,34.75,0,52.435,7.7244,23.94,12,1.67,1.70323488,50.018309983,3.67,27,0,0,0,0, false,,2.08,0.124,8.695574163
 false,6,2,207, true,29.99, E, false, true,54.7,321.25,41.32,33.25,5.56,52.44,7.7244,46.57,37.33,10,1.363636364,50.018936248,3.67,27,0,0,0,0, false,,2.085,0.124,8.696200428
 false,6,1,803, false,0, A, false, true,53.33,336.5,38.74,44.75,0,52.44,7.7244,113.94,10,0.67,2.862017248,50.021066051,3.67,27,0.67,0,0,0, false,,2.085,0.124,8.698330231
 true,6,5,207, true,29.99, B, false, true,81.08,398.75,75,0.25,0,52.44,7.7244,77.66,35,24.67,1.68353878,50.027068118,4,27,1.33,0,0,0, true,,2.085,0.124,8.704332298
 true,7,2,263, true,29.99, A, false, true,34.99,246.25,44.99,0,0,52.44,7.7244,16.67,4,2.33,1.358262427,50.02801567,4,27,0,0,0,0, false,,2.085,0.124,8.70527985
 false,9,2,425, true,29.99, B, false, true,50.37,237.25,42.49,25.75,0.1,52.44,7.7246,28.64,7.67,5.33,1.897051216,50.041489931,4,27,0,0,0,0, false,,2.085,0.1242,8.718754111
 true,7,2,440, true,29.99, A, false, true,140.88,905.5,50,242,0.2,52.445,7.7252,175.37,35,3.33,3.899830442,50.043962141,4.33,27,0,0,0,0, false,,2.09,0.1248,8.721226321
 false,0,4,479, true,79.99, F, true, false,31.23,91,29.99,0,0,52.445,7.7252,4.15,3,1.67,1.80791321,50.049268507,4.33,27,0.33,0,0,0, true,,2.09,0.1248,8.726532687
 false,0,1,825, false,0, A, true, false,66.43,325.25,69.99,0,0.8,52.445,7.7254,82.01,26.33,3,1.662159307,50.054813721,4.33,27,0,0,0,0, true,,2.09,0.125,8.732077901
 false,0,4,89, true,99.99, A, true, false,32.49,123.75,32.49,0,0,52.445,7.7254,20.03,10,2.67,4.094207955,50.069552116,4.33,27,0,0,0,0, false,,2.09,0.125,8.746816296
 false,8,2,237, true,29.99, B, false, true,34.98,97.5,34.98,0,0,52.445,7.726,2.47,2,0,1.592222222,50.074288522,4.33,27,0,0,0,2, true,,2.09,0.1256,8.751552702
 false,0,2,433, true,29.99, C, true, false,65.89,297.5,59.99,53,0,52.445,7.7262,48.07,9.67,2.33,1.398193999,50.075148725,4.33,27,0,0,0,0, false,,2.09,0.1258,8.752412905
 false,0,1,809, true,0, B, true, false,43.04,305.75,42.49,0,0.55,52.45,7.7264,72.2,18.33,5,4.628750872,50.077769116,4.67,27,0,0,0,0, false,,2.095,0.126,8.755033296
 false,0,2,238, true,59.99, A, true, false,45.25,386.5,45,0,0,52.45,7.7268,90.59,19.33,3,1.467601633,50.078245175,4.67,27,3,0,0,0, false,,2.095,0.1264,8.755509355
 false,5,2,593, true,29.99, A, false, true,46.85,393,32.49,35,0,52.45,7.7274,106.19,39,21,1.730441176,50.079129538,4.67,27,0,0,0,3, false,,2.095,0.127,8.756393718
 false,7,1,813, true,0, D, true, false,31.45,277.25,30,0,0.71,52.45,7.7274,48.22,7.33,0,3.445777573,50.082908666,4.67,27,6.33,0,0,0, false,,2.095,0.127,8.760172846
 false,6,1,819, true,0, C, false, true,50.44,244,49.99,0,0,52.455,7.7276,62.28,30.67,0.33,1.97969697,50.088349377,4.67,27,0.33,0,0,0, true,,2.1,0.1272,8.765613557
 false,0,2,311, true,29.99, E, true, false,94.38,835.25,41.28,38.75,2.96,52.455,7.7278,132.37,39.67,2.67,0.546431609,50.089600878,4.67,27,11.33,0,0,0, false,,2.1,0.1274,8.766865058
 false,7,2,271, true,29.99, A, false, true,46.51,174,39.99,46.5,0,52.46,7.728,52.97,4,1.33,3.581995813,50.091238777,5,27,0,0,0,0, false,,2.105,0.1276,8.768502957
 true,6,1,830, false,0, A, false, true,49.13,279,34.98,34.5,0,52.46,7.7284,58.64,15.33,12.33,1.39875,50.093949799,5,27,0,0,0,0, false,,2.105,0.128,8.771213979
 false,0,2,150, true,149.99, B, true, false,83.5,343,80,0,0,52.46,7.729,7.66,9.67,1.33,5.514994829,50.105973621,5.33,27,0,0,0,0, true,,2.105,0.1286,8.783237801
 false,4,2,331, true,29.99, B, false, true,34.99,227.75,44.99,0,0,52.46,7.7292,25.16,21,1.67,2.377666667,50.110241491,5.33,27,1.67,0,0,0, true,,2.105,0.1288,8.787505671
 false,0,3,11, true,29.99, G, true, false,63.22,395.5,54.49,37,0,52.465,7.7294,103.89,3.33,4,1.294117647,50.11088074,5.33,27,0.67,0,0,0, false,,2.11,0.129,8.78814492
 false,6,1,807, true,0, A, false, false,109.55,457,34.98,138.25,0,52.465,7.7298,70.23,5.33,0,3.309090909,50.111267177,5.67,27,0,0,0,0, true,,2.11,0.1294,8.788531357
 true,9,1,796, true,0, B, false, true,34.23,54,29.99,0,0,52.465,7.73,0,0,0,2.745318352,50.11257415,5.67,27,0,0,0,0, true,,2.11,0.1296,8.78983833
 true,6,3,158, false,29.99, C, false, true,52.56,274.75,44.99,32,0,52.47,7.7302,28.74,7.33,7,2.986847513,50.115440391,6,27,0.33,0,0,0, false,,2.115,0.1298,8.792704571
 true,9,4,470, true,29.99, B, false, true,44.22,365.25,42.49,0,0.49,52.47,7.7304,2.07,5.67,0,3.00061237,50.117715969,6,27,0,0,0,0, true,,2.115,0.13,8.794980149
 false,6,1,835, false,0, A, false, true,57.5,289,49.99,21.25,0.64,52.47,7.7304,12.92,1.67,0,3.044989775,50.120098695,6.33,27,0,0,0,0, true,,2.115,0.13,8.797362875
 false,9,3,377, true,59.99, B, false, true,225.47,355.75,96.98,0,0,52.47,7.7306,105.04,30,21.33,9.89187056,50.120749882,6.33,27,0,0,0,0, false,,2.115,0.1302,8.798014062
 true,9,1,798, false,0, B, false, true,71.63,531,59.99,7,7.16,52.475,7.7308,50.27,20.33,2.67,5.155044799,50.122552585,6.33,27,1,1,1,3, false,,2.12,0.1304,8.799816765
 false,7,1,791, true,0, A, false, true,36.64,190.25,34.98,0,0,52.48,7.731,66.2,6.33,1,3.960195958,50.128630641,7,27,0,0,0,0, false,,2.125,0.1306,8.805894821
 true,6,1,797, true,0, E, false, true,36.08,194,29.99,12.75,0,52.48,7.731,12.28,0,0.67,21.24711316,50.129739781,7,27,9.67,0,0,0, true,,2.125,0.1306,8.807003961
 false,6,3,428, true,29.99, B, false, true,10,244.75,10,0,0,52.485,7.7312,17.43,7.33,2.67,1.783792144,50.135662625,7,27,0,0,0,0, true,,2.13,0.1308,8.812926805
 false,6,5,740, true,29.99, A, false, true,30,94,30,0,0,52.485,7.7314,33.92,1.33,5.33,2.484763244,50.13642225,7.33,27,0,0,0,0, true,,2.13,0.131,8.81368643
 false,3,3,154, true,149.99, D, false, true,117.43,758.25,34.98,141.25,14.62,52.485,7.7314,156.08,13.67,19.33,1.254930082,50.136673967,7.33,27,0.33,0,0,2, true,,2.13,0.131,8.813938147
 false,4,1,794, true,0, C, false, true,96.43,758.5,79.99,0,0,52.485,7.7316,351.09,83.67,20.67,1.5175,50.141748213,7.33,27,0,0,0,0, false,,2.13,0.1312,8.819012393
 false,1,1,797, true,0, D, true, false,83.65,535,19.83,334.75,0,52.49,7.7316,204.5,34.67,2,1.599255319,50.147718695,7.33,27,5.33,0,0,0, false,,2.135,0.1312,8.824982875
 false,8,5,373, true,99.99, A, false, true,89.22,627.75,39.99,163.25,1.57,52.49,7.732,182.39,50.67,9.67,1.772317073,50.153632319,7.33,27,0.67,0,0,0, false,,2.135,0.1316,8.830896499
 false,0,2,170, true,29.99, F, true, false,97.68,582.75,59.99,116.75,0,52.49,7.732,71.69,6,0,3.415510897,50.154208657,7.67,27,1,1,0,0, true,,2.135,0.1316,8.831472837
 true,5,1,811, true,0, B, false, true,57.99,398.25,57.49,0,0,52.49,7.7322,36.35,58,10.67,1.572522243,50.160588353,7.67,27,0,0,0,0, false,,2.135,0.1318,8.837852533
 false,0,3,184, true,149.99, E, true, false,74.21,713.5,44.59,85.75,0.48,52.495,7.7322,271.31,19.67,27.67,1.328479142,50.163594323,8,27,4.33,0,0,0, false,,2.14,0.1318,8.840858503
 false,8,1,819, true,0, C, false, true,8.75,154.5,44.99,0,0,52.495,7.7326,35.37,9,0.33,0.60393532,50.164819997,8.33,27,2,0,0,0, true,,2.14,0.1322,8.842084177
 false,0,2,582, true,149.99, B, true, false,75.24,293,99.99,0,0,52.495,7.7326,2.77,4.33,0,3.045230631,50.178192823,8.67,27,0,1,1,0, true,,2.14,0.1322,8.855457003
 true,9,3,264, true,149.99, A, false, true,51.23,450.75,59.99,0,0,52.5,7.733,111.62,7,2.33,1.745295323,50.183666842,9,27,0,0,0,0, false,,2.145,0.1326,8.860931022
 false,0,3,167, true,59.99, A, true, false,96.96,806.25,89.99,56.25,1.47,52.5,7.7332,173.5,90.67,27,3.919670941,50.191068236,9,27,0,0,0,0, true,,2.145,0.1328,8.868332416
 false,6,4,316, true,9.99, C, true, true,50.25,320.5,50,0,0,52.5,7.7334,37.19,25,4,3.010433649,50.191331504,9,27,0,0,0,0, true,,2.145,0.133,8.868595684
 true,3,3,179, true,9.99, A, false, true,37.27,125.25,29.99,11.5,0,52.505,7.7336,23.99,10.67,7.67,0.74175,50.19510246,9.33,27,0,0,0,0, true,,2.15,0.1332,8.87236664
 false,8,4,133, true,9.99, B, false, true,46.89,1104.25,49.99,17.25,0,52.505,7.734,258.8,55,11,0.50471831,50.199814331,9.67,27,1.33,0,0,0, true,,2.15,0.1336,8.877078511
 false,4,2,804, false,29.99, E, true, true,44.81,301.75,32.15,28.25,0,52.505,7.734,76.1,8,1.33,1.648729105,50.205349084,10,27,1.67,0,0,0, false,,2.15,0.1336,8.882613264
 false,8,2,339, true,79.99, B, false, true,113.02,866,70,152.75,3.84,52.505,7.7344,196.15,23.33,9,1.676486438,50.20670538,10.33,27,0,0,0,0, false,,2.15,0.134,8.88396956
 false,5,1,810, true,0, A, false, true,51.23,101.25,49.99,0,0,52.505,7.7346,4.26,5.33,0,1.531589024,50.208958469,10.67,27,0,0,0,0, false,,2.15,0.1342,8.886222649
 false,0,1,811, true,0, F, true, false,81.67,508,50,91.5,0,52.51,7.7348,130.8,44.33,5.33,2.585967742,50.209579811,10.67,27,2.33,0,0,0, true,,2.155,0.1344,8.886843991
 false,0,5,29, true,199.99, E, true, false,49.57,598.25,34.99,28.25,0.29,52.51,7.7352,192.07,52,55.67,0.629213483,50.214579754,10.67,27,0,0,0,0, true,,2.155,0.1348,8.891843934
 false,3,1,829, true,0, A, true, true,51.77,774.5,49.99,0,0,52.51,7.7352,80.23,27,1.67,0.753359843,50.219336,11,27,0.67,0,0,0, false,,2.155,0.1348,8.89660018
 false,0,1,794, true,0, B, true, false,41.29,380.5,44.99,15.75,0,52.51,7.7354,86.43,10,0.33,2.017035342,50.230004771,11,27,0,0,0,0, true,,2.155,0.135,8.907268951
 false,6,1,819, true,0, C, true, false,30.49,309,30,0,0,52.52,7.7354,56.61,30.67,13.33,1.459558078,50.236593948,11,27,0,0,0,0, false,,2.165,0.135,8.913858128
 false,9,7,102, true,129.99, B, true, false,46.99,839.5,49.99,15.75,0,52.52,7.7354,234.54,41,4.33,0.897522196,50.247829204,11.33,27,22,0,0,0, false,,2.165,0.135,8.925093384
 true,9,1,796, true,0, B, false, true,51.23,693.75,59.99,0,0,52.525,7.7356,128.72,52,5.67,1.432538021,50.253118712,11.33,27,0,0,0,0, false,,2.17,0.1352,8.930382892
 false,1,2,488, true,29.99, A, false, true,39.01,913.75,30,25.75,0,52.525,7.736,67.39,38.67,0.67,0.425058348,50.254397629,11.33,27,0,0,0,0, false,,2.17,0.1356,8.931661809
 false,6,2,105, true,79.99, B, true, false,133.68,769.25,61.41,214,0.2,52.525,7.7364,223.93,31.33,3.33,2.335524964,50.257406754,11.33,27,0,0,0,0, false,,2.17,0.136,8.934670934
 true,9,2,293, true,29.99, A, false, true,90.86,759,50.95,0,0,52.525,7.7366,104.95,62.33,7.33,0.436619718,50.260506551,11.33,27,0.67,0,0,0, true,,2.17,0.1362,8.937770731
 false,5,8,302, true,149.99, E, false, true,71.12,956.5,39.12,101.5,0,52.525,7.7368,126.93,32.33,6,2.577943471,50.2685326,12,27,2.33,0,0,0, false,,2.17,0.1364,8.94579678
 false,7,2,56, true,9.99, A, false, true,97.27,1071.75,41.28,33.5,0,52.53,7.7368,331.48,29,22.67,0.730420958,50.269308583,13,27,4,0,0,0, false,,2.175,0.1364,8.946572763
 true,1,5,509, true,99.99, C, false, true,257.42,1168.5,29.99,626,0.1,52.53,7.7374,306.09,67.67,41,0.40215214,50.279999708,13.67,27,0,0,0,0, true,,2.175,0.137,8.957263888
 false,3,2,610, true,29.99, E, true, false,48.21,489,62.22,5.33,0.21,52.53,7.7376,55.85,58.33,13,1.72454557,50.281563226,13.67,27,0.67,1,0,0, true,,2.175,0.1372,8.958827406
 true,7,2,106, true,29.99, A, false, true,265.43,1737.75,58.57,568.5,3.67,52.53,7.738,795.51,35.33,43.67,1.242990654,50.283670286,14,27,0,0,0,0, false,,2.175,0.1376,8.960934466
 true,6,2,166, true,79.99, A, false, true,30.09,295.25,30,0.25,0,52.53,7.7386,63.39,9.67,0,1.636249213,50.292944939,15,27,1,0,0,0, false,,2.175,0.1382,8.970209119
 true,6,1,800, false,0, B, false, true,52.83,194.5,52.83,0,0,52.535,7.7386,33.34,6,0.67,1.142131148,50.297822854,15.67,27,0,0,0,1, false,,2.18,0.1382,8.975087034
 false,0,1,810, false,0, A, true, false,64.68,253,50,57.25,0,52.535,7.7392,47.52,17,4,1.02030303,50.299600021,16.67,27,0,0,0,0, true,,2.18,0.1388,8.976864201
 false,6,3,252, true,9.99, E, false, false,79.32,445.25,75,0,1.07,52.535,7.7392,100.12,24.33,2.33,0.527333451,50.30469782,17.33,27,0.33,0,0,0, true,,2.18,0.1388,8.981962
 false,7,2,107, true,29.99, C, false, false,196.04,962.75,44.99,247,12.02,52.54,7.7394,380.37,82.67,48.67,1.425264934,50.309672801,17.67,27,0.33,0,0,1, true,,2.185,0.139,8.986936981
 false,6,2,96, true,79.99, E, false, true,63.17,1679.5,60.07,44,0,52.54,7.7394,345.22,24.33,0.33,1.205882353,50.312608718,19.33,27,6.33,0,0,0, false,,2.185,0.139,8.989872898
 false,7,2,159, true,29.99, D, false, true,171.9,2176.75,99.99,330.75,0,52.54,7.7406,841.37,115,44.33,1.118003026,50.315470815,20,27,3,0,0,2, true,,2.185,0.1402,8.992734995
 false,7,3,271, true,39.99, A, true, true,122.83,1397.5,59.91,141.5,3.03,52.545,7.7408,338.66,82.33,33,2.391715295,50.323294964,21,27,3.67,0,0,0, false,,2.19,0.1404,9.000559144
 false,9,15,58, true,99.99, A, false, true,360.59,3583.75,301.98,33,7.34,52.545,7.7414,427.47,78,7.33,3.194401386,50.327057675,23.33,27,0.67,0,0,0, false,,2.19,0.141,9.004321855
 false,0,4,33, true,199.99, E, true, false,98.86,1279,59.97,71.25,3.34,52.55,7.7414,421.76,48,18,1.08384963,50.330395813,23.67,27,3,0,0,0, false,,2.195,0.141,9.007659993
